A,B,BitWidth,Exact,Truncated,Simplified,Reduced,Stochastic,AbsError_Truncated,RelError_Truncated,AbsError_Simplified,RelError_Simplified,AbsError_Reduced,RelError_Reduced,AbsError_Stochastic,RelError_Stochastic
15,10,8,25,0,15,9,108,25,1.0,10,0.4,16,0.64,83,3.32
15,10,8,25,0,15,9,120,25,1.0,10,0.4,16,0.64,95,3.8
15,11,8,26,0,15,10,89,26,1.0,11,0.4230769230769231,16,0.6153846153846154,63,2.423076923076923
15,11,8,26,0,15,10,71,26,1.0,11,0.4230769230769231,16,0.6153846153846154,45,1.7307692307692308
15,12,8,27,0,15,11,101,27,1.0,12,0.4444444444444444,16,0.5925925925925926,74,2.740740740740741
15,12,8,27,0,15,11,177,27,1.0,12,0.4444444444444444,16,0.5925925925925926,150,5.555555555555555
15,13,8,28,0,15,12,203,28,1.0,13,0.4642857142857143,16,0.5714285714285714,175,6.25
15,13,8,28,0,15,12,224,28,1.0,13,0.4642857142857143,16,0.5714285714285714,196,7.0
15,14,8,29,0,15,13,37,29,1.0,14,0.4827586206896552,16,0.5517241379310345,8,0.27586206896551724
15,14,8,29,0,15,13,153,29,1.0,14,0.4827586206896552,16,0.5517241379310345,124,4.275862068965517
15,15,8,30,0,15,14,173,30,1.0,15,0.5,16,0.5333333333333333,143,4.766666666666667
15,15,8,30,0,15,14,177,30,1.0,15,0.5,16,0.5333333333333333,147,4.9
0,0,16,0,0,0,0,44795,0,0.0,0,0.0,0,0.0,44795,44795.0
0,0,16,0,0,0,0,24959,0,0.0,0,0.0,0,0.0,24959,24959.0
0,0,16,0,0,0,0,19427,0,0.0,0,0.0,0,0.0,19427,19427.0
0,0,16,0,0,0,0,46394,0,0.0,0,0.0,0,0.0,46394,46394.0
0,0,16,0,0,0,0,19104,0,0.0,0,0.0,0,0.0,19104,19104.0
0,0,16,0,0,0,0,56520,0,0.0,0,0.0,0,0.0,56520,56520.0
0,1,16,1,0,1,1,40779,1,1.0,0,0.0,0,0.0,40778,40778.0
0,1,16,1,0,1,1,56363,1,1.0,0,0.0,0,0.0,56362,56362.0
0,2,16,2,0,2,2,59484,2,1.0,0,0.0,0,0.0,59482,29741.0
0,2,16,2,0,2,2,37705,2,1.0,0,0.0,0,0.0,37703,18851.5
0,3,16,3,0,3,3,25697,3,1.0,0,0.0,0,0.0,25694,8564.666666666666
0,3,16,3,0,3,3,15961,3,1.0,0,0.0,0,0.0,15958,5319.333333333333
0,4,16,4,0,4,4,29004,4,1.0,0,0.0,0,0.0,29000,7250.0
0,4,16,4,0,4,4,62244,4,1.0,0,0.0,0,0.0,62240,15560.0
0,5,16,5,0,5,5,8630,5,1.0,0,0.0,0,0.0,8625,1725.0
0,5,16,5,0,5,5,1070,5,1.0,0,0.0,0,0.0,1065,213.0
0,6,16,6,0,6,6,34183,6,1.0,0,0.0,0,0.0,34177,5696.166666666667
0,6,16,6,0,6,6,4690,6,1.0,0,0.0,0,0.0,4684,780.6666666666666
0,7,16,7,0,7,7,2433,7,1.0,0,0.0,0,0.0,2426,346.57142857142856
0,7,16,7,0,7,7,9950,7,1.0,0,0.0,0,0.0,9943,1420.4285714285713
0,8,16,8,0,8,8,43267,8,1.0,0,0.0,0,0.0,43259,5407.375
0,8,16,8,0,8,8,56073,8,1.0,0,0.0,0,0.0,56065,7008.125
0,9,16,9,0,9,9,3006,9,1.0,0,0.0,0,0.0,2997,333.0
0,9,16,9,0,9,9,23517,9,1.0,0,0.0,0,0.0,23508,2612.0
0,10,16,10,0,10,10,65188,10,1.0,0,0.0,0,0.0,65178,6517.8
0,10,16,10,0,10,10,13426,10,1.0,0,0.0,0,0.0,13416,1341.6
0,11,16,11,0,11,11,28416,11,1.0,0,0.0,0,0.0,28405,2582.2727272727275
0,11,16,11,0,11,11,25677,11,1.0,0,0.0,0,0.0,25666,2333.2727272727275
0,12,16,12,0,12,12,6919,12,1.0,0,0.0,0,0.0,6907,575.5833333333334
0,12,16,12,0,12,12,61666,12,1.0,0,0.0,0,0.0,61654,5137.833333333333
0,13,16,13,0,13,13,45096,13,1.0,0,0.0,0,0.0,45083,3467.923076923077
0,13,16,13,0,13,13,16395,13,1.0,0,0.0,0,0.0,16382,1260.1538461538462
0,14,16,14,0,14,14,39435,14,1.0,0,0.0,0,0.0,39421,2815.785714285714
0,14,16,14,0,14,14,1027,14,1.0,0,0.0,0,0.0,1013,72.35714285714286
0,15,16,15,0,15,15,30311,15,1.0,0,0.0,0,0.0,30296,2019.7333333333333
0,15,16,15,0,15,15,20621,15,1.0,0,0.0,0,0.0,20606,1373.7333333333333
1,0,16,1,0,1,1,32135,1,1.0,0,0.0,0,0.0,32134,32134.0
1,0,16,1,0,1,1,471,1,1.0,0,0.0,0,0.0,470,470.0
1,1,16,2,0,1,2,44277,2,1.0,1,0.5,0,0.0,44275,22137.5
1,1,16,2,0,1,2,53964,2,1.0,1,0.5,0,0.0,53962,26981.0
1,2,16,3,0,3,3,18506,3,1.0,0,0.0,0,0.0,18503,6167.666666666667
1,2,16,3,0,3,3,40241,3,1.0,0,0.0,0,0.0,40238,13412.666666666666
1,3,16,4,0,3,4,33523,4,1.0,1,0.25,0,0.0,33519,8379.75
1,3,16,4,0,3,4,63531,4,1.0,1,0.25,0,0.0,63527,15881.75
1,4,16,5,0,5,5,28238,5,1.0,0,0.0,0,0.0,28233,5646.6
1,4,16,5,0,5,5,14551,5,1.0,0,0.0,0,0.0,14546,2909.2
1,5,16,6,0,5,6,21390,6,1.0,1,0.16666666666666666,0,0.0,21384,3564.0
1,5,16,6,0,5,6,29547,6,1.0,1,0.16666666666666666,0,0.0,29541,4923.5
1,6,16,7,0,7,7,9417,7,1.0,0,0.0,0,0.0,9410,1344.2857142857142
1,6,16,7,0,7,7,61045,7,1.0,0,0.0,0,0.0,61038,8719.714285714286
1,7,16,8,0,7,8,764,8,1.0,1,0.125,0,0.0,756,94.5
1,7,16,8,0,7,8,41315,8,1.0,1,0.125,0,0.0,41307,5163.375
1,8,16,9,0,9,9,52195,9,1.0,0,0.0,0,0.0,52186,5798.444444444444
1,8,16,9,0,9,9,6298,9,1.0,0,0.0,0,0.0,6289,698.7777777777778
1,9,16,10,0,9,10,25932,10,1.0,1,0.1,0,0.0,25922,2592.2
1,9,16,10,0,9,10,46700,10,1.0,1,0.1,0,0.0,46690,4669.0
1,10,16,11,0,11,11,51620,11,1.0,0,0.0,0,0.0,51609,4691.727272727273
1,10,16,11,0,11,11,7212,11,1.0,0,0.0,0,0.0,7201,654.6363636363636
1,11,16,12,0,11,12,64340,12,1.0,1,0.08333333333333333,0,0.0,64328,5360.666666666667
1,11,16,12,0,11,12,51522,12,1.0,1,0.08333333333333333,0,0.0,51510,4292.5
1,12,16,13,0,13,13,57390,13,1.0,0,0.0,0,0.0,57377,4413.615384615385
1,12,16,13,0,13,13,19221,13,1.0,0,0.0,0,0.0,19208,1477.5384615384614
1,13,16,14,0,13,14,54478,14,1.0,1,0.07142857142857142,0,0.0,54464,3890.285714285714
1,13,16,14,0,13,14,44406,14,1.0,1,0.07142857142857142,0,0.0,44392,3170.8571428571427
1,14,16,15,0,15,15,58384,15,1.0,0,0.0,0,0.0,58369,3891.266666666667
1,14,16,15,0,15,15,17569,15,1.0,0,0.0,0,0.0,17554,1170.2666666666667
1,15,16,16,0,15,16,23836,16,1.0,1,0.0625,0,0.0,23820,1488.75
1,15,16,16,0,15,16,45446,16,1.0,1,0.0625,0,0.0,45430,2839.375
2,0,16,2,0,2,2,27681,2,1.0,0,0.0,0,0.0,27679,13839.5
2,0,16,2,0,2,2,54467,2,1.0,0,0.0,0,0.0,54465,27232.5
2,1,16,3,0,3,3,33345,3,1.0,0,0.0,0,0.0,33342,11114.0
2,1,16,3,0,3,3,33744,3,1.0,0,0.0,0,0.0,33741,11247.0
2,2,16,4,0,2,4,56379,4,1.0,2,0.5,0,0.0,56375,14093.75
2,2,16,4,0,2,4,30798,4,1.0,2,0.5,0,0.0,30794,7698.5
2,3,16,5,0,3,5,3824,5,1.0,2,0.4,0,0.0,3819,763.8
2,3,16,5,0,3,5,55568,5,1.0,2,0.4,0,0.0,55563,11112.6
2,4,16,6,0,6,6,3730,6,1.0,0,0.0,0,0.0,3724,620.6666666666666
2,4,16,6,0,6,6,59393,6,1.0,0,0.0,0,0.0,59387,9897.833333333334
2,5,16,7,0,7,7,33103,7,1.0,0,0.0,0,0.0,33096,4728.0
2,5,16,7,0,7,7,2391,7,1.0,0,0.0,0,0.0,2384,340.57142857142856
2,6,16,8,0,6,8,65189,8,1.0,2,0.25,0,0.0,65181,8147.625
2,6,16,8,0,6,8,27057,8,1.0,2,0.25,0,0.0,27049,3381.125
2,7,16,9,0,7,9,43863,9,1.0,2,0.2222222222222222,0,0.0,43854,4872.666666666667
2,7,16,9,0,7,9,3399,9,1.0,2,0.2222222222222222,0,0.0,3390,376.6666666666667
2,8,16,10,0,10,10,31971,10,1.0,0,0.0,0,0.0,31961,3196.1
2,8,16,10,0,10,10,48856,10,1.0,0,0.0,0,0.0,48846,4884.6
2,9,16,11,0,11,11,60434,11,1.0,0,0.0,0,0.0,60423,5493.0
2,9,16,11,0,11,11,7724,11,1.0,0,0.0,0,0.0,7713,701.1818181818181
2,10,16,12,0,10,12,29776,12,1.0,2,0.16666666666666666,0,0.0,29764,2480.3333333333335
2,10,16,12,0,10,12,19774,12,1.0,2,0.16666666666666666,0,0.0,19762,1646.8333333333333
2,11,16,13,0,11,13,64585,13,1.0,2,0.15384615384615385,0,0.0,64572,4967.076923076923
2,11,16,13,0,11,13,18304,13,1.0,2,0.15384615384615385,0,0.0,18291,1407.0
2,12,16,14,0,14,14,57263,14,1.0,0,0.0,0,0.0,57249,4089.214285714286
2,12,16,14,0,14,14,43573,14,1.0,0,0.0,0,0.0,43559,3111.3571428571427
2,13,16,15,0,15,15,40544,15,1.0,0,0.0,0,0.0,40529,2701.9333333333334
2,13,16,15,0,15,15,7677,15,1.0,0,0.0,0,0.0,7662,510.8
2,14,16,16,0,14,16,14600,16,1.0,2,0.125,0,0.0,14584,911.5
2,14,16,16,0,14,16,49488,16,1.0,2,0.125,0,0.0,49472,3092.0
2,15,16,17,0,15,17,43716,17,1.0,2,0.11764705882352941,0,0.0,43699,2570.529411764706
2,15,16,17,0,15,17,6260,17,1.0,2,0.11764705882352941,0,0.0,6243,367.2352941176471
3,0,16,3,0,3,3,49563,3,1.0,0,0.0,0,0.0,49560,16520.0
3,0,16,3,0,3,3,13774,3,1.0,0,0.0,0,0.0,13771,4590.333333333333
3,1,16,4,0,3,4,28871,4,1.0,1,0.25,0,0.0,28867,7216.75
3,1,16,4,0,3,4,40371,4,1.0,1,0.25,0,0.0,40367,10091.75
3,2,16,5,0,3,5,37541,5,1.0,2,0.4,0,0.0,37536,7507.2
3,2,16,5,0,3,5,19796,5,1.0,2,0.4,0,0.0,19791,3958.2
3,3,16,6,0,3,6,19196,6,1.0,3,0.5,0,0.0,19190,3198.3333333333335
3,3,16,6,0,3,6,55514,6,1.0,3,0.5,0,0.0,55508,9251.333333333334
3,4,16,7,0,7,7,39940,7,1.0,0,0.0,0,0.0,39933,5704.714285714285
3,4,16,7,0,7,7,30812,7,1.0,0,0.0,0,0.0,30805,4400.714285714285
3,5,16,8,0,7,8,57527,8,1.0,1,0.125,0,0.0,57519,7189.875
3,5,16,8,0,7,8,15161,8,1.0,1,0.125,0,0.0,15153,1894.125
3,6,16,9,0,7,9,60467,9,1.0,2,0.2222222222222222,0,0.0,60458,6717.555555555556
3,6,16,9,0,7,9,55311,9,1.0,2,0.2222222222222222,0,0.0,55302,6144.666666666667
3,7,16,10,0,7,10,37605,10,1.0,3,0.3,0,0.0,37595,3759.5
3,7,16,10,0,7,10,9601,10,1.0,3,0.3,0,0.0,9591,959.1
3,8,16,11,0,11,11,10962,11,1.0,0,0.0,0,0.0,10951,995.5454545454545
3,8,16,11,0,11,11,32659,11,1.0,0,0.0,0,0.0,32648,2968.0
3,9,16,12,0,11,12,1435,12,1.0,1,0.08333333333333333,0,0.0,1423,118.58333333333333
3,9,16,12,0,11,12,30831,12,1.0,1,0.08333333333333333,0,0.0,30819,2568.25
3,10,16,13,0,11,13,8191,13,1.0,2,0.15384615384615385,0,0.0,8178,629.0769230769231
3,10,16,13,0,11,13,16075,13,1.0,2,0.15384615384615385,0,0.0,16062,1235.5384615384614
3,11,16,14,0,11,14,36314,14,1.0,3,0.21428571428571427,0,0.0,36300,2592.8571428571427
3,11,16,14,0,11,14,63373,14,1.0,3,0.21428571428571427,0,0.0,63359,4525.642857142857
3,12,16,15,0,15,15,47688,15,1.0,0,0.0,0,0.0,47673,3178.2
3,12,16,15,0,15,15,51936,15,1.0,0,0.0,0,0.0,51921,3461.4
3,13,16,16,0,15,16,21727,16,1.0,1,0.0625,0,0.0,21711,1356.9375
3,13,16,16,0,15,16,2696,16,1.0,1,0.0625,0,0.0,2680,167.5
3,14,16,17,0,15,17,27917,17,1.0,2,0.11764705882352941,0,0.0,27900,1641.1764705882354
3,14,16,17,0,15,17,5604,17,1.0,2,0.11764705882352941,0,0.0,5587,328.6470588235294
3,15,16,18,0,15,18,53773,18,1.0,3,0.16666666666666666,0,0.0,53755,2986.3888888888887
3,15,16,18,0,15,18,41034,18,1.0,3,0.16666666666666666,0,0.0,41016,2278.6666666666665
4,0,16,4,0,4,4,42393,4,1.0,0,0.0,0,0.0,42389,10597.25
4,0,16,4,0,4,4,29882,4,1.0,0,0.0,0,0.0,29878,7469.5
4,1,16,5,0,5,5,5522,5,1.0,0,0.0,0,0.0,5517,1103.4
4,1,16,5,0,5,5,57867,5,1.0,0,0.0,0,0.0,57862,11572.4
4,2,16,6,0,6,6,25940,6,1.0,0,0.0,0,0.0,25934,4322.333333333333
4,2,16,6,0,6,6,10204,6,1.0,0,0.0,0,0.0,10198,1699.6666666666667
4,3,16,7,0,7,7,21198,7,1.0,0,0.0,0,0.0,21191,3027.285714285714
4,3,16,7,0,7,7,15038,7,1.0,0,0.0,0,0.0,15031,2147.285714285714
4,4,16,8,0,4,8,30660,8,1.0,4,0.5,0,0.0,30652,3831.5
4,4,16,8,0,4,8,56891,8,1.0,4,0.5,0,0.0,56883,7110.375
4,5,16,9,0,5,9,45329,9,1.0,4,0.4444444444444444,0,0.0,45320,5035.555555555556
4,5,16,9,0,5,9,47127,9,1.0,4,0.4444444444444444,0,0.0,47118,5235.333333333333
4,6,16,10,0,6,10,28887,10,1.0,4,0.4,0,0.0,28877,2887.7
4,6,16,10,0,6,10,35766,10,1.0,4,0.4,0,0.0,35756,3575.6
4,7,16,11,0,7,11,1285,11,1.0,4,0.36363636363636365,0,0.0,1274,115.81818181818181
4,7,16,11,0,7,11,43730,11,1.0,4,0.36363636363636365,0,0.0,43719,3974.4545454545455
4,8,16,12,0,12,12,60077,12,1.0,0,0.0,0,0.0,60065,5005.416666666667
4,8,16,12,0,12,12,1429,12,1.0,0,0.0,0,0.0,1417,118.08333333333333
4,9,16,13,0,13,13,22020,13,1.0,0,0.0,0,0.0,22007,1692.8461538461538
4,9,16,13,0,13,13,50568,13,1.0,0,0.0,0,0.0,50555,3888.846153846154
4,10,16,14,0,14,14,40324,14,1.0,0,0.0,0,0.0,40310,2879.285714285714
4,10,16,14,0,14,14,54430,14,1.0,0,0.0,0,0.0,54416,3886.8571428571427
4,11,16,15,0,15,15,25589,15,1.0,0,0.0,0,0.0,25574,1704.9333333333334
4,11,16,15,0,15,15,55505,15,1.0,0,0.0,0,0.0,55490,3699.3333333333335
4,12,16,16,0,12,16,1872,16,1.0,4,0.25,0,0.0,1856,116.0
4,12,16,16,0,12,16,41019,16,1.0,4,0.25,0,0.0,41003,2562.6875
4,13,16,17,0,13,17,10613,17,1.0,4,0.23529411764705882,0,0.0,10596,623.2941176470588
4,13,16,17,0,13,17,10359,17,1.0,4,0.23529411764705882,0,0.0,10342,608.3529411764706
4,14,16,18,0,14,18,28585,18,1.0,4,0.2222222222222222,0,0.0,28567,1587.0555555555557
4,14,16,18,0,14,18,50196,18,1.0,4,0.2222222222222222,0,0.0,50178,2787.6666666666665
4,15,16,19,0,15,19,62676,19,1.0,4,0.21052631578947367,0,0.0,62657,3297.7368421052633
4,15,16,19,0,15,19,41172,19,1.0,4,0.21052631578947367,0,0.0,41153,2165.9473684210525
5,0,16,5,0,5,5,27214,5,1.0,0,0.0,0,0.0,27209,5441.8
5,0,16,5,0,5,5,19132,5,1.0,0,0.0,0,0.0,19127,3825.4
5,1,16,6,0,5,6,41708,6,1.0,1,0.16666666666666666,0,0.0,41702,6950.333333333333
5,1,16,6,0,5,6,37588,6,1.0,1,0.16666666666666666,0,0.0,37582,6263.666666666667
5,2,16,7,0,7,7,7946,7,1.0,0,0.0,0,0.0,7939,1134.142857142857
5,2,16,7,0,7,7,49691,7,1.0,0,0.0,0,0.0,49684,7097.714285714285
5,3,16,8,0,7,8,63838,8,1.0,1,0.125,0,0.0,63830,7978.75
5,3,16,8,0,7,8,59365,8,1.0,1,0.125,0,0.0,59357,7419.625
5,4,16,9,0,5,9,7502,9,1.0,4,0.4444444444444444,0,0.0,7493,832.5555555555555
5,4,16,9,0,5,9,53790,9,1.0,4,0.4444444444444444,0,0.0,53781,5975.666666666667
5,5,16,10,0,5,10,34871,10,1.0,5,0.5,0,0.0,34861,3486.1
5,5,16,10,0,5,10,49295,10,1.0,5,0.5,0,0.0,49285,4928.5
5,6,16,11,0,7,11,48255,11,1.0,4,0.36363636363636365,0,0.0,48244,4385.818181818182
5,6,16,11,0,7,11,18791,11,1.0,4,0.36363636363636365,0,0.0,18780,1707.2727272727273
5,7,16,12,0,7,12,6919,12,1.0,5,0.4166666666666667,0,0.0,6907,575.5833333333334
5,7,16,12,0,7,12,31548,12,1.0,5,0.4166666666666667,0,0.0,31536,2628.0
5,8,16,13,0,13,13,33190,13,1.0,0,0.0,0,0.0,33177,2552.076923076923
5,8,16,13,0,13,13,40962,13,1.0,0,0.0,0,0.0,40949,3149.923076923077
5,9,16,14,0,13,14,21483,14,1.0,1,0.07142857142857142,0,0.0,21469,1533.5
5,9,16,14,0,13,14,21515,14,1.0,1,0.07142857142857142,0,0.0,21501,1535.7857142857142
5,10,16,15,0,15,15,52045,15,1.0,0,0.0,0,0.0,52030,3468.6666666666665
5,10,16,15,0,15,15,2746,15,1.0,0,0.0,0,0.0,2731,182.06666666666666
5,11,16,16,0,15,16,11608,16,1.0,1,0.0625,0,0.0,11592,724.5
5,11,16,16,0,15,16,50471,16,1.0,1,0.0625,0,0.0,50455,3153.4375
5,12,16,17,0,13,17,23604,17,1.0,4,0.23529411764705882,0,0.0,23587,1387.4705882352941
5,12,16,17,0,13,17,27693,17,1.0,4,0.23529411764705882,0,0.0,27676,1628.0
5,13,16,18,0,13,18,36074,18,1.0,5,0.2777777777777778,0,0.0,36056,2003.111111111111
5,13,16,18,0,13,18,50867,18,1.0,5,0.2777777777777778,0,0.0,50849,2824.9444444444443
5,14,16,19,0,15,19,11967,19,1.0,4,0.21052631578947367,0,0.0,11948,628.8421052631579
5,14,16,19,0,15,19,53609,19,1.0,4,0.21052631578947367,0,0.0,53590,2820.5263157894738
5,15,16,20,0,15,20,50185,20,1.0,5,0.25,0,0.0,50165,2508.25
5,15,16,20,0,15,20,30420,20,1.0,5,0.25,0,0.0,30400,1520.0
6,0,16,6,0,6,6,41326,6,1.0,0,0.0,0,0.0,41320,6886.666666666667
6,0,16,6,0,6,6,41308,6,1.0,0,0.0,0,0.0,41302,6883.666666666667
6,1,16,7,0,7,7,12335,7,1.0,0,0.0,0,0.0,12328,1761.142857142857
6,1,16,7,0,7,7,63937,7,1.0,0,0.0,0,0.0,63930,9132.857142857143
6,2,16,8,0,6,8,10243,8,1.0,2,0.25,0,0.0,10235,1279.375
6,2,16,8,0,6,8,4084,8,1.0,2,0.25,0,0.0,4076,509.5
6,3,16,9,0,7,9,8889,9,1.0,2,0.2222222222222222,0,0.0,8880,986.6666666666666
6,3,16,9,0,7,9,9782,9,1.0,2,0.2222222222222222,0,0.0,9773,1085.888888888889
6,4,16,10,0,6,10,45178,10,1.0,4,0.4,0,0.0,45168,4516.8
6,4,16,10,0,6,10,2576,10,1.0,4,0.4,0,0.0,2566,256.6
6,5,16,11,0,7,11,30847,11,1.0,4,0.36363636363636365,0,0.0,30836,2803.2727272727275
6,5,16,11,0,7,11,47980,11,1.0,4,0.36363636363636365,0,0.0,47969,4360.818181818182
6,6,16,12,0,6,12,63383,12,1.0,6,0.5,0,0.0,63371,5280.916666666667
6,6,16,12,0,6,12,35894,12,1.0,6,0.5,0,0.0,35882,2990.1666666666665
6,7,16,13,0,7,13,37015,13,1.0,6,0.46153846153846156,0,0.0,37002,2846.3076923076924
6,7,16,13,0,7,13,10673,13,1.0,6,0.46153846153846156,0,0.0,10660,820.0
6,8,16,14,0,14,14,59165,14,1.0,0,0.0,0,0.0,59151,4225.071428571428
6,8,16,14,0,14,14,64017,14,1.0,0,0.0,0,0.0,64003,4571.642857142857
6,9,16,15,0,15,15,51525,15,1.0,0,0.0,0,0.0,51510,3434.0
6,9,16,15,0,15,15,29222,15,1.0,0,0.0,0,0.0,29207,1947.1333333333334
6,10,16,16,0,14,16,63999,16,1.0,2,0.125,0,0.0,63983,3998.9375
6,10,16,16,0,14,16,64414,16,1.0,2,0.125,0,0.0,64398,4024.875
6,11,16,17,0,15,17,25248,17,1.0,2,0.11764705882352941,0,0.0,25231,1484.1764705882354
6,11,16,17,0,15,17,11441,17,1.0,2,0.11764705882352941,0,0.0,11424,672.0
6,12,16,18,0,14,18,15536,18,1.0,4,0.2222222222222222,0,0.0,15518,862.1111111111111
6,12,16,18,0,14,18,1277,18,1.0,4,0.2222222222222222,0,0.0,1259,69.94444444444444
6,13,16,19,0,15,19,2645,19,1.0,4,0.21052631578947367,0,0.0,2626,138.21052631578948
6,13,16,19,0,15,19,59193,19,1.0,4,0.21052631578947367,0,0.0,59174,3114.4210526315787
6,14,16,20,0,14,20,56927,20,1.0,6,0.3,0,0.0,56907,2845.35
6,14,16,20,0,14,20,13261,20,1.0,6,0.3,0,0.0,13241,662.05
6,15,16,21,0,15,21,24619,21,1.0,6,0.2857142857142857,0,0.0,24598,1171.3333333333333
6,15,16,21,0,15,21,58927,21,1.0,6,0.2857142857142857,0,0.0,58906,2805.0476190476193
7,0,16,7,0,7,7,8416,7,1.0,0,0.0,0,0.0,8409,1201.2857142857142
7,0,16,7,0,7,7,35535,7,1.0,0,0.0,0,0.0,35528,5075.428571428572
7,1,16,8,0,7,8,57362,8,1.0,1,0.125,0,0.0,57354,7169.25
7,1,16,8,0,7,8,44672,8,1.0,1,0.125,0,0.0,44664,5583.0
7,2,16,9,0,7,9,23296,9,1.0,2,0.2222222222222222,0,0.0,23287,2587.4444444444443
7,2,16,9,0,7,9,52823,9,1.0,2,0.2222222222222222,0,0.0,52814,5868.222222222223
7,3,16,10,0,7,10,40105,10,1.0,3,0.3,0,0.0,40095,4009.5
7,3,16,10,0,7,10,16564,10,1.0,3,0.3,0,0.0,16554,1655.4
7,4,16,11,0,7,11,19571,11,1.0,4,0.36363636363636365,0,0.0,19560,1778.1818181818182
7,4,16,11,0,7,11,949,11,1.0,4,0.36363636363636365,0,0.0,938,85.27272727272727
7,5,16,12,0,7,12,33404,12,1.0,5,0.4166666666666667,0,0.0,33392,2782.6666666666665
7,5,16,12,0,7,12,51087,12,1.0,5,0.4166666666666667,0,0.0,51075,4256.25
7,6,16,13,0,7,13,5790,13,1.0,6,0.46153846153846156,0,0.0,5777,444.38461538461536
7,6,16,13,0,7,13,11606,13,1.0,6,0.46153846153846156,0,0.0,11593,891.7692307692307
7,7,16,14,0,7,14,63006,14,1.0,7,0.5,0,0.0,62992,4499.428571428572
7,7,16,14,0,7,14,60251,14,1.0,7,0.5,0,0.0,60237,4302.642857142857
7,8,16,15,0,15,15,49056,15,1.0,0,0.0,0,0.0,49041,3269.4
7,8,16,15,0,15,15,33190,15,1.0,0,0.0,0,0.0,33175,2211.6666666666665
7,9,16,16,0,15,16,30475,16,1.0,1,0.0625,0,0.0,30459,1903.6875
7,9,16,16,0,15,16,49854,16,1.0,1,0.0625,0,0.0,49838,3114.875
7,10,16,17,0,15,17,24073,17,1.0,2,0.11764705882352941,0,0.0,24056,1415.0588235294117
7,10,16,17,0,15,17,65514,17,1.0,2,0.11764705882352941,0,0.0,65497,3852.764705882353
7,11,16,18,0,15,18,21574,18,1.0,3,0.16666666666666666,0,0.0,21556,1197.5555555555557
7,11,16,18,0,15,18,59900,18,1.0,3,0.16666666666666666,0,0.0,59882,3326.777777777778
7,12,16,19,0,15,19,10044,19,1.0,4,0.21052631578947367,0,0.0,10025,527.6315789473684
7,12,16,19,0,15,19,54495,19,1.0,4,0.21052631578947367,0,0.0,54476,2867.157894736842
7,13,16,20,0,15,20,3987,20,1.0,5,0.25,0,0.0,3967,198.35
7,13,16,20,0,15,20,15860,20,1.0,5,0.25,0,0.0,15840,792.0
7,14,16,21,0,15,21,60077,21,1.0,6,0.2857142857142857,0,0.0,60056,2859.809523809524
7,14,16,21,0,15,21,23013,21,1.0,6,0.2857142857142857,0,0.0,22992,1094.857142857143
7,15,16,22,0,15,22,58605,22,1.0,7,0.3181818181818182,0,0.0,58583,2662.8636363636365
7,15,16,22,0,15,22,7262,22,1.0,7,0.3181818181818182,0,0.0,7240,329.09090909090907
8,0,16,8,0,8,8,42277,8,1.0,0,0.0,0,0.0,42269,5283.625
8,0,16,8,0,8,8,3258,8,1.0,0,0.0,0,0.0,3250,406.25
8,1,16,9,0,9,9,34343,9,1.0,0,0.0,0,0.0,34334,3814.8888888888887
8,1,16,9,0,9,9,31294,9,1.0,0,0.0,0,0.0,31285,3476.1111111111113
8,2,16,10,0,10,10,44864,10,1.0,0,0.0,0,0.0,44854,4485.4
8,2,16,10,0,10,10,13190,10,1.0,0,0.0,0,0.0,13180,1318.0
8,3,16,11,0,11,11,29002,11,1.0,0,0.0,0,0.0,28991,2635.5454545454545
8,3,16,11,0,11,11,27768,11,1.0,0,0.0,0,0.0,27757,2523.3636363636365
8,4,16,12,0,12,12,28059,12,1.0,0,0.0,0,0.0,28047,2337.25
8,4,16,12,0,12,12,27893,12,1.0,0,0.0,0,0.0,27881,2323.4166666666665
8,5,16,13,0,13,13,19736,13,1.0,0,0.0,0,0.0,19723,1517.1538461538462
8,5,16,13,0,13,13,24910,13,1.0,0,0.0,0,0.0,24897,1915.1538461538462
8,6,16,14,0,14,14,59512,14,1.0,0,0.0,0,0.0,59498,4249.857142857143
8,6,16,14,0,14,14,63107,14,1.0,0,0.0,0,0.0,63093,4506.642857142857
8,7,16,15,0,15,15,5798,15,1.0,0,0.0,0,0.0,5783,385.53333333333336
8,7,16,15,0,15,15,49391,15,1.0,0,0.0,0,0.0,49376,3291.733333333333
8,8,16,16,0,8,16,35783,16,1.0,8,0.5,0,0.0,35767,2235.4375
8,8,16,16,0,8,16,45449,16,1.0,8,0.5,0,0.0,45433,2839.5625
8,9,16,17,0,9,17,13545,17,1.0,8,0.47058823529411764,0,0.0,13528,795.7647058823529
8,9,16,17,0,9,17,65447,17,1.0,8,0.47058823529411764,0,0.0,65430,3848.823529411765
8,10,16,18,0,10,18,7949,18,1.0,8,0.4444444444444444,0,0.0,7931,440.6111111111111
8,10,16,18,0,10,18,62249,18,1.0,8,0.4444444444444444,0,0.0,62231,3457.277777777778
8,11,16,19,0,11,19,57372,19,1.0,8,0.42105263157894735,0,0.0,57353,3018.5789473684213
8,11,16,19,0,11,19,47308,19,1.0,8,0.42105263157894735,0,0.0,47289,2488.8947368421054
8,12,16,20,0,12,20,35959,20,1.0,8,0.4,0,0.0,35939,1796.95
8,12,16,20,0,12,20,15473,20,1.0,8,0.4,0,0.0,15453,772.65
